time_sec,sat_id,name,x_km,y_km,altitude_km,beam_idx,target_cell_id
-6.0,4,Kuiper-K3-552,272.4600,356.6230,630.0,1,3
-6.0,4,Kuiper-K3-552,272.4600,356.6230,630.0,2,6
-6.0,4,Kuiper-K3-552,272.4600,356.6230,630.0,3,9
-6.0,4,Kuiper-K3-552,272.4600,356.6230,630.0,4,108
-6.0,4,Kuiper-K3-552,272.4600,356.6230,630.0,5,111
-6.0,4,Kuiper-K3-552,272.4600,356.6230,630.0,6,114
-6.0,4,Kuiper-K3-552,272.4600,356.6230,630.0,7,117
-4.0,1,Starlink-1247,-259.5600,244.0220,550.0,0,14
-4.0,1,Starlink-1247,-259.5600,244.0220,550.0,1,17
-4.0,1,Starlink-1247,-259.5600,244.0220,550.0,2,20
-4.0,1,Starlink-1247,-259.5600,244.0220,550.0,3,34
-4.0,2,OneWeb-A4-12,300.0000,-311.7600,1200.0,0,51
-4.0,2,OneWeb-A4-12,300.0000,-311.7600,1200.0,1,75
-4.0,3,Telesat-LS7,-33.1208,-33.1208,1015.0,0,72
-4.0,3,Telesat-LS7,-33.1208,-33.1208,1015.0,1,75
-4.0,3,Telesat-LS7,-33.1208,-33.1208,1015.0,2,78
-4.0,3,Telesat-LS7,-33.1208,-33.1208,1015.0,3,96
-4.0,3,Telesat-LS7,-33.1208,-33.1208,1015.0,4,99
-4.0,3,Telesat-LS7,-33.1208,-33.1208,1015.0,5,102
-4.0,4,Kuiper-K3-552,257.2400,355.8620,630.0,0,1
-4.0,4,Kuiper-K3-552,257.2400,355.8620,630.0,1,4
-4.0,4,Kuiper-K3-552,257.2400,355.8620,630.0,2,7
-4.0,4,Kuiper-K3-552,257.2400,355.8620,630.0,3,10
-4.0,4,Kuiper-K3-552,257.2400,355.8620,630.0,4,109
-4.0,4,Kuiper-K3-552,257.2400,355.8620,630.0,5,112
-4.0,4,Kuiper-K3-552,257.2400,355.8620,630.0,6,115
-4.0,4,Kuiper-K3-552,257.2400,355.8620,630.0,7,118
-2.0,1,Starlink-1247,-244.3800,244.7810,550.0,0,14
-2.0,1,Starlink-1247,-244.3800,244.7810,550.0,1,17
-2.0,1,Starlink-1247,-244.3800,244.7810,550.0,2,20
-2.0,1,Starlink-1247,-244.3800,244.7810,550.0,3,34
-2.0,2,OneWeb-A4-12,300.0000,-297.4800,1200.0,0,51
-2.0,2,OneWeb-A4-12,300.0000,-297.4800,1200.0,1,75
-2.0,3,Telesat-LS7,-22.7263,-22.7263,1015.0,0,72
-2.0,3,Telesat-LS7,-22.7263,-22.7263,1015.0,1,75
-2.0,3,Telesat-LS7,-22.7263,-22.7263,1015.0,2,78
-2.0,3,Telesat-LS7,-22.7263,-22.7263,1015.0,3,96
-2.0,3,Telesat-LS7,-22.7263,-22.7263,1015.0,4,99
-2.0,3,Telesat-LS7,-22.7263,-22.7263,1015.0,5,102
-2.0,4,Kuiper-K3-552,242.0200,355.1010,630.0,0,1
-2.0,4,Kuiper-K3-552,242.0200,355.1010,630.0,1,4
-2.0,4,Kuiper-K3-552,242.0200,355.1010,630.0,2,7
-2.0,4,Kuiper-K3-552,242.0200,355.1010,630.0,3,10
-2.0,4,Kuiper-K3-552,242.0200,355.1010,630.0,4,109
-2.0,4,Kuiper-K3-552,242.0200,355.1010,630.0,5,112
-2.0,4,Kuiper-K3-552,242.0200,355.1010,630.0,6,115
-2.0,4,Kuiper-K3-552,242.0200,355.1010,630.0,7,118
0.0,1,Starlink-1247,-229.2000,245.5400,550.0,0,15
0.0,1,Starlink-1247,-229.2000,245.5400,550.0,1,18
0.0,1,Starlink-1247,-229.2000,245.5400,550.0,2,21
0.0,1,Starlink-1247,-229.2000,245.5400,550.0,3,22
0.0,2,OneWeb-A4-12,300.0000,-283.2000,1200.0,0,52
0.0,2,OneWeb-A4-12,300.0000,-283.2000,1200.0,1,76
0.0,3,Telesat-LS7,-12.3318,-12.3318,1015.0,0,60
0.0,3,Telesat-LS7,-12.3318,-12.3318,1015.0,1,63
0.0,3,Telesat-LS7,-12.3318,-12.3318,1015.0,2,66
0.0,3,Telesat-LS7,-12.3318,-12.3318,1015.0,3,84
0.0,3,Telesat-LS7,-12.3318,-12.3318,1015.0,4,87
0.0,3,Telesat-LS7,-12.3318,-12.3318,1015.0,5,90
0.0,4,Kuiper-K3-552,226.8000,354.3400,630.0,0,2
0.0,4,Kuiper-K3-552,226.8000,354.3400,630.0,1,5
0.0,4,Kuiper-K3-552,226.8000,354.3400,630.0,2,8
0.0,4,Kuiper-K3-552,226.8000,354.3400,630.0,3,11
0.0,4,Kuiper-K3-552,226.8000,354.3400,630.0,4,110
0.0,4,Kuiper-K3-552,226.8000,354.3400,630.0,5,113
0.0,4,Kuiper-K3-552,226.8000,354.3400,630.0,6,116
0.0,4,Kuiper-K3-552,226.8000,354.3400,630.0,7,119
2.0,1,Starlink-1247,-214.0200,246.2990,550.0,0,15
2.0,1,Starlink-1247,-214.0200,246.2990,550.0,1,18
2.0,1,Starlink-1247,-214.0200,246.2990,550.0,2,21
2.0,1,Starlink-1247,-214.0200,246.2990,550.0,3,22
2.0,2,OneWeb-A4-12,300.0000,-268.9200,1200.0,0,52
2.0,2,OneWeb-A4-12,300.0000,-268.9200,1200.0,1,76
2.0,3,Telesat-LS7,-1.9373,-1.9373,1015.0,0,60
2.0,3,Telesat-LS7,-1.9373,-1.9373,1015.0,1,63
2.0,3,Telesat-LS7,-1.9373,-1.9373,1015.0,2,66
2.0,3,Telesat-LS7,-1.9373,-1.9373,1015.0,3,84
2.0,3,Telesat-LS7,-1.9373,-1.9373,1015.0,4,87
2.0,3,Telesat-LS7,-1.9373,-1.9373,1015.0,5,90
2.0,4,Kuiper-K3-552,211.5800,353.5790,630.0,0,2
2.0,4,Kuiper-K3-552,211.5800,353.5790,630.0,1,5
2.0,4,Kuiper-K3-552,211.5800,353.5790,630.0,2,8
2.0,4,Kuiper-K3-552,211.5800,353.5790,630.0,3,11
2.0,4,Kuiper-K3-552,211.5800,353.5790,630.0,4,110
2.0,4,Kuiper-K3-552,211.5800,353.5790,630.0,5,113
2.0,4,Kuiper-K3-552,211.5800,353.5790,630.0,6,116
2.0,4,Kuiper-K3-552,211.5800,353.5790,630.0,7,119
4.0,1,Starlink-1247,-198.8400,247.0580,550.0,0,15
4.0,1,Starlink-1247,-198.8400,247.0580,550.0,1,18
4.0,1,Starlink-1247,-198.8400,247.0580,550.0,2,21
4.0,1,Starlink-1247,-198.8400,247.0580,550.0,3,22
4.0,2,OneWeb-A4-12,300.0000,-254.6400,1200.0,0,52
4.0,2,OneWeb-A4-12,300.0000,-254.6400,1200.0,1,76
4.0,3,Telesat-LS7,8.4571,8.4571,1015.0,0,60
4.0,3,Telesat-LS7,8.4571,8.4571,1015.0,1,63
4.0,3,Telesat-LS7,8.4571,8.4571,1015.0,2,66
4.0,3,Telesat-LS7,8.4571,8.4571,1015.0,3,84
4.0,3,Telesat-LS7,8.4571,8.4571,1015.0,4,87
4.0,3,Telesat-LS7,8.4571,8.4571,1015.0,5,90
4.0,4,Kuiper-K3-552,196.3600,352.8180,630.0,0,1
4.0,4,Kuiper-K3-552,196.3600,352.8180,630.0,1,4
4.0,4,Kuiper-K3-552,196.3600,352.8180,630.0,2,7
4.0,4,Kuiper-K3-552,196.3600,352.8180,630.0,3,10
4.0,4,Kuiper-K3-552,196.3600,352.8180,630.0,4,109
4.0,4,Kuiper-K3-552,196.3600,352.8180,630.0,5,112
4.0,4,Kuiper-K3-552,196.3600,352.8180,630.0,6,115
4.0,4,Kuiper-K3-552,196.3600,352.8180,630.0,7,118
6.0,1,Starlink-1247,-183.6600,247.8170,550.0,0,27
6.0,1,Starlink-1247,-183.6600,247.8170,550.0,1,30
6.0,1,Starlink-1247,-183.6600,247.8170,550.0,2,33
6.0,1,Starlink-1247,-183.6600,247.8170,550.0,3,23
6.0,2,OneWeb-A4-12,300.0000,-240.3600,1200.0,0,52
6.0,2,OneWeb-A4-12,300.0000,-240.3600,1200.0,1,76
6.0,3,Telesat-LS7,18.8516,18.8516,1015.0,0,61
6.0,3,Telesat-LS7,18.8516,18.8516,1015.0,1,64
6.0,3,Telesat-LS7,18.8516,18.8516,1015.0,2,67
6.0,3,Telesat-LS7,18.8516,18.8516,1015.0,3,85
6.0,3,Telesat-LS7,18.8516,18.8516,1015.0,4,88
6.0,3,Telesat-LS7,18.8516,18.8516,1015.0,5,91
6.0,4,Kuiper-K3-552,181.1400,352.0570,630.0,0,1
6.0,4,Kuiper-K3-552,181.1400,352.0570,630.0,1,4
6.0,4,Kuiper-K3-552,181.1400,352.0570,630.0,2,7
6.0,4,Kuiper-K3-552,181.1400,352.0570,630.0,3,10
6.0,4,Kuiper-K3-552,181.1400,352.0570,630.0,4,109
6.0,4,Kuiper-K3-552,181.1400,352.0570,630.0,5,112
6.0,4,Kuiper-K3-552,181.1400,352.0570,630.0,6,115
6.0,4,Kuiper-K3-552,181.1400,352.0570,630.0,7,118
8.0,1,Starlink-1247,-168.4800,248.5760,550.0,0,27
8.0,1,Starlink-1247,-168.4800,248.5760,550.0,1,30
8.0,1,Starlink-1247,-168.4800,248.5760,550.0,2,33
8.0,1,Starlink-1247,-168.4800,248.5760,550.0,3,23
8.0,2,OneWeb-A4-12,300.0000,-226.0800,1200.0,0,51
8.0,2,OneWeb-A4-12,300.0000,-226.0800,1200.0,1,75
8.0,3,Telesat-LS7,29.2461,29.2461,1015.0,0,61
8.0,3,Telesat-LS7,29.2461,29.2461,1015.0,1,64
8.0,3,Telesat-LS7,29.2461,29.2461,1015.0,2,67
8.0,3,Telesat-LS7,29.2461,29.2461,1015.0,3,85
8.0,3,Telesat-LS7,29.2461,29.2461,1015.0,4,88
8.0,3,Telesat-LS7,29.2461,29.2461,1015.0,5,91
8.0,4,Kuiper-K3-552,165.9200,351.2960,630.0,0,0
8.0,4,Kuiper-K3-552,165.9200,351.2960,630.0,1,3
8.0,4,Kuiper-K3-552,165.9200,351.2960,630.0,2,6
8.0,4,Kuiper-K3-552,165.9200,351.2960,630.0,3,9
8.0,4,Kuiper-K3-552,165.9200,351.2960,630.0,4,108
8.0,4,Kuiper-K3-552,165.9200,351.2960,630.0,5,111
8.0,4,Kuiper-K3-552,165.9200,351.2960,630.0,6,114
8.0,4,Kuiper-K3-552,165.9200,351.2960,630.0,7,117
10.0,1,Starlink-1247,-153.3000,249.3350,550.0,0,27
10.0,1,Starlink-1247,-153.3000,249.3350,550.0,1,30
10.0,1,Starlink-1247,-153.3000,249.3350,550.0,2,33
10.0,1,Starlink-1247,-153.3000,249.3350,550.0,3,23
10.0,2,OneWeb-A4-12,300.0000,-211.8000,1200.0,0,51
10.0,2,OneWeb-A4-12,300.0000,-211.8000,1200.0,1,75
10.0,3,Telesat-LS7,39.6405,39.6405,1015.0,0,73
10.0,3,Telesat-LS7,39.6405,39.6405,1015.0,1,76
10.0,3,Telesat-LS7,39.6405,39.6405,1015.0,2,79
10.0,3,Telesat-LS7,39.6405,39.6405,1015.0,3,97
10.0,3,Telesat-LS7,39.6405,39.6405,1015.0,4,100
10.0,3,Telesat-LS7,39.6405,39.6405,1015.0,5,103
10.0,4,Kuiper-K3-552,150.7000,350.5350,630.0,0,0
10.0,4,Kuiper-K3-552,150.7000,350.5350,630.0,1,3
10.0,4,Kuiper-K3-552,150.7000,350.5350,630.0,2,6
10.0,4,Kuiper-K3-552,150.7000,350.5350,630.0,3,9
10.0,4,Kuiper-K3-552,150.7000,350.5350,630.0,4,108
10.0,4,Kuiper-K3-552,150.7000,350.5350,630.0,5,111
10.0,4,Kuiper-K3-552,150.7000,350.5350,630.0,6,114
10.0,4,Kuiper-K3-552,150.7000,350.5350,630.0,7,117
12.0,1,Starlink-1247,-138.1200,250.0940,550.0,0,26
12.0,1,Starlink-1247,-138.1200,250.0940,550.0,1,29
12.0,1,Starlink-1247,-138.1200,250.0940,550.0,2,32
12.0,1,Starlink-1247,-138.1200,250.0940,550.0,3,35
12.0,2,OneWeb-A4-12,300.0000,-197.5200,1200.0,0,51
12.0,2,OneWeb-A4-12,300.0000,-197.5200,1200.0,1,75
12.0,3,Telesat-LS7,50.0350,50.0350,1015.0,0,73
12.0,3,Telesat-LS7,50.0350,50.0350,1015.0,1,76
12.0,3,Telesat-LS7,50.0350,50.0350,1015.0,2,79
12.0,3,Telesat-LS7,50.0350,50.0350,1015.0,3,97
12.0,3,Telesat-LS7,50.0350,50.0350,1015.0,4,100
12.0,3,Telesat-LS7,50.0350,50.0350,1015.0,5,103
12.0,4,Kuiper-K3-552,135.4800,349.7740,630.0,0,1
12.0,4,Kuiper-K3-552,135.4800,349.7740,630.0,1,4
12.0,4,Kuiper-K3-552,135.4800,349.7740,630.0,2,7
12.0,4,Kuiper-K3-552,135.4800,349.7740,630.0,3,10
12.0,4,Kuiper-K3-552,135.4800,349.7740,630.0,4,109
12.0,4,Kuiper-K3-552,135.4800,349.7740,630.0,5,112
12.0,4,Kuiper-K3-552,135.4800,349.7740,630.0,6,115
12.0,4,Kuiper-K3-552,135.4800,349.7740,630.0,7,118
14.0,1,Starlink-1247,-122.9400,250.8530,550.0,0,26
14.0,1,Starlink-1247,-122.9400,250.8530,550.0,1,29
14.0,1,Starlink-1247,-122.9400,250.8530,550.0,2,32
14.0,1,Starlink-1247,-122.9400,250.8530,550.0,3,35
14.0,2,OneWeb-A4-12,300.0000,-183.2400,1200.0,0,51
14.0,2,OneWeb-A4-12,300.0000,-183.2400,1200.0,1,75
14.0,3,Telesat-LS7,60.4295,60.4295,1015.0,0,73
14.0,3,Telesat-LS7,60.4295,60.4295,1015.0,1,76
14.0,3,Telesat-LS7,60.4295,60.4295,1015.0,2,79
14.0,3,Telesat-LS7,60.4295,60.4295,1015.0,3,97
14.0,3,Telesat-LS7,60.4295,60.4295,1015.0,4,100
14.0,3,Telesat-LS7,60.4295,60.4295,1015.0,5,103
14.0,4,Kuiper-K3-552,120.2600,349.0130,630.0,0,1
14.0,4,Kuiper-K3-552,120.2600,349.0130,630.0,1,4
14.0,4,Kuiper-K3-552,120.2600,349.0130,630.0,2,7
14.0,4,Kuiper-K3-552,120.2600,349.0130,630.0,3,10
14.0,4,Kuiper-K3-552,120.2600,349.0130,630.0,4,109
14.0,4,Kuiper-K3-552,120.2600,349.0130,630.0,5,112
14.0,4,Kuiper-K3-552,120.2600,349.0130,630.0,6,115
14.0,4,Kuiper-K3-552,120.2600,349.0130,630.0,7,118
16.0,1,Starlink-1247,-107.7600,251.6120,550.0,0,26
16.0,1,Starlink-1247,-107.7600,251.6120,550.0,1,29
16.0,1,Starlink-1247,-107.7600,251.6120,550.0,2,32
16.0,1,Starlink-1247,-107.7600,251.6120,550.0,3,35
16.0,2,OneWeb-A4-12,300.0000,-168.9600,1200.0,0,50
16.0,2,OneWeb-A4-12,300.0000,-168.9600,1200.0,1,74
16.0,3,Telesat-LS7,70.8239,70.8239,1015.0,0,72
16.0,3,Telesat-LS7,70.8239,70.8239,1015.0,1,75
16.0,3,Telesat-LS7,70.8239,70.8239,1015.0,2,78
16.0,3,Telesat-LS7,70.8239,70.8239,1015.0,3,96
16.0,3,Telesat-LS7,70.8239,70.8239,1015.0,4,99
16.0,3,Telesat-LS7,70.8239,70.8239,1015.0,5,102
16.0,4,Kuiper-K3-552,105.0400,348.2520,630.0,0,2
16.0,4,Kuiper-K3-552,105.0400,348.2520,630.0,1,5
16.0,4,Kuiper-K3-552,105.0400,348.2520,630.0,2,8
16.0,4,Kuiper-K3-552,105.0400,348.2520,630.0,3,11
16.0,4,Kuiper-K3-552,105.0400,348.2520,630.0,4,110
16.0,4,Kuiper-K3-552,105.0400,348.2520,630.0,5,113
16.0,4,Kuiper-K3-552,105.0400,348.2520,630.0,6,116
16.0,4,Kuiper-K3-552,105.0400,348.2520,630.0,7,119
18.0,1,Starlink-1247,-92.5800,252.3710,550.0,0,25
18.0,1,Starlink-1247,-92.5800,252.3710,550.0,1,28
18.0,1,Starlink-1247,-92.5800,252.3710,550.0,2,31
18.0,1,Starlink-1247,-92.5800,252.3710,550.0,3,34
18.0,2,OneWeb-A4-12,300.0000,-154.6800,1200.0,0,50
18.0,2,OneWeb-A4-12,300.0000,-154.6800,1200.0,1,74
18.0,3,Telesat-LS7,81.2184,81.2184,1015.0,0,72
18.0,3,Telesat-LS7,81.2184,81.2184,1015.0,1,75
18.0,3,Telesat-LS7,81.2184,81.2184,1015.0,2,78
18.0,3,Telesat-LS7,81.2184,81.2184,1015.0,3,96
18.0,3,Telesat-LS7,81.2184,81.2184,1015.0,4,99
18.0,3,Telesat-LS7,81.2184,81.2184,1015.0,5,102
18.0,4,Kuiper-K3-552,89.8200,347.4910,630.0,0,2
18.0,4,Kuiper-K3-552,89.8200,347.4910,630.0,1,5
18.0,4,Kuiper-K3-552,89.8200,347.4910,630.0,2,8
18.0,4,Kuiper-K3-552,89.8200,347.4910,630.0,3,11
18.0,4,Kuiper-K3-552,89.8200,347.4910,630.0,4,110
18.0,4,Kuiper-K3-552,89.8200,347.4910,630.0,5,113
18.0,4,Kuiper-K3-552,89.8200,347.4910,630.0,6,116
18.0,4,Kuiper-K3-552,89.8200,347.4910,630.0,7,119
20.0,1,Starlink-1247,-77.4000,253.1300,550.0,0,25
20.0,1,Starlink-1247,-77.4000,253.1300,550.0,1,28
20.0,1,Starlink-1247,-77.4000,253.1300,550.0,2,31
20.0,1,Starlink-1247,-77.4000,253.1300,550.0,3,34
20.0,2,OneWeb-A4-12,300.0000,-140.4000,1200.0,0,50
20.0,2,OneWeb-A4-12,300.0000,-140.4000,1200.0,1,74
20.0,3,Telesat-LS7,91.6129,91.6129,1015.0,0,60
20.0,3,Telesat-LS7,91.6129,91.6129,1015.0,1,63
20.0,3,Telesat-LS7,91.6129,91.6129,1015.0,2,66
20.0,3,Telesat-LS7,91.6129,91.6129,1015.0,3,84
20.0,3,Telesat-LS7,91.6129,91.6129,1015.0,4,87
20.0,3,Telesat-LS7,91.6129,91.6129,1015.0,5,90
20.0,4,Kuiper-K3-552,74.6000,346.7300,630.0,0,1
20.0,4,Kuiper-K3-552,74.6000,346.7300,630.0,1,4
20.0,4,Kuiper-K3-552,74.6000,346.7300,630.0,2,7
20.0,4,Kuiper-K3-552,74.6000,346.7300,630.0,3,10
20.0,4,Kuiper-K3-552,74.6000,346.7300,630.0,4,109
20.0,4,Kuiper-K3-552,74.6000,346.7300,630.0,5,112
20.0,4,Kuiper-K3-552,74.6000,346.7300,630.0,6,115
20.0,4,Kuiper-K3-552,74.6000,346.7300,630.0,7,118
22.0,1,Starlink-1247,-62.2200,253.8890,550.0,0,25
22.0,1,Starlink-1247,-62.2200,253.8890,550.0,1,28
22.0,1,Starlink-1247,-62.2200,253.8890,550.0,2,31
22.0,1,Starlink-1247,-62.2200,253.8890,550.0,3,34
22.0,2,OneWeb-A4-12,300.0000,-126.1200,1200.0,0,50
22.0,2,OneWeb-A4-12,300.0000,-126.1200,1200.0,1,74
22.0,3,Telesat-LS7,102.0073,102.0073,1015.0,0,60
22.0,3,Telesat-LS7,102.0073,102.0073,1015.0,1,63
22.0,3,Telesat-LS7,102.0073,102.0073,1015.0,2,66
22.0,3,Telesat-LS7,102.0073,102.0073,1015.0,3,84
22.0,3,Telesat-LS7,102.0073,102.0073,1015.0,4,87
22.0,3,Telesat-LS7,102.0073,102.0073,1015.0,5,90
22.0,4,Kuiper-K3-552,59.3800,345.9690,630.0,0,1
22.0,4,Kuiper-K3-552,59.3800,345.9690,630.0,1,4
22.0,4,Kuiper-K3-552,59.3800,345.9690,630.0,2,7
22.0,4,Kuiper-K3-552,59.3800,345.9690,630.0,3,10
22.0,4,Kuiper-K3-552,59.3800,345.9690,630.0,4,109
22.0,4,Kuiper-K3-552,59.3800,345.9690,630.0,5,112
22.0,4,Kuiper-K3-552,59.3800,345.9690,630.0,6,115
22.0,4,Kuiper-K3-552,59.3800,345.9690,630.0,7,118
24.0,1,Starlink-1247,-47.0400,254.6480,550.0,0,13
24.0,1,Starlink-1247,-47.0400,254.6480,550.0,1,16
24.0,1,Starlink-1247,-47.0400,254.6480,550.0,2,19
24.0,1,Starlink-1247,-47.0400,254.6480,550.0,3,22
24.0,2,OneWeb-A4-12,300.0000,-111.8400,1200.0,0,49
24.0,2,OneWeb-A4-12,300.0000,-111.8400,1200.0,1,73
24.0,3,Telesat-LS7,112.4018,112.4018,1015.0,0,60
24.0,3,Telesat-LS7,112.4018,112.4018,1015.0,1,63
24.0,3,Telesat-LS7,112.4018,112.4018,1015.0,2,66
24.0,3,Telesat-LS7,112.4018,112.4018,1015.0,3,84
24.0,3,Telesat-LS7,112.4018,112.4018,1015.0,4,87
24.0,3,Telesat-LS7,112.4018,112.4018,1015.0,5,90
24.0,4,Kuiper-K3-552,44.1600,345.2080,630.0,0,0
24.0,4,Kuiper-K3-552,44.1600,345.2080,630.0,1,3
24.0,4,Kuiper-K3-552,44.1600,345.2080,630.0,2,6
24.0,4,Kuiper-K3-552,44.1600,345.2080,630.0,3,9
24.0,4,Kuiper-K3-552,44.1600,345.2080,630.0,4,108
24.0,4,Kuiper-K3-552,44.1600,345.2080,630.0,5,111
24.0,4,Kuiper-K3-552,44.1600,345.2080,630.0,6,114
24.0,4,Kuiper-K3-552,44.1600,345.2080,630.0,7,117
26.0,1,Starlink-1247,-31.8600,255.4070,550.0,0,13
26.0,1,Starlink-1247,-31.8600,255.4070,550.0,1,16
26.0,1,Starlink-1247,-31.8600,255.4070,550.0,2,19
26.0,1,Starlink-1247,-31.8600,255.4070,550.0,3,22
26.0,2,OneWeb-A4-12,300.0000,-97.5600,1200.0,0,49
26.0,2,OneWeb-A4-12,300.0000,-97.5600,1200.0,1,73
26.0,3,Telesat-LS7,122.7963,122.7963,1015.0,0,61
26.0,3,Telesat-LS7,122.7963,122.7963,1015.0,1,64
26.0,3,Telesat-LS7,122.7963,122.7963,1015.0,2,67
26.0,3,Telesat-LS7,122.7963,122.7963,1015.0,3,85
26.0,3,Telesat-LS7,122.7963,122.7963,1015.0,4,88
26.0,3,Telesat-LS7,122.7963,122.7963,1015.0,5,91
26.0,4,Kuiper-K3-552,28.9400,344.4470,630.0,0,0
26.0,4,Kuiper-K3-552,28.9400,344.4470,630.0,1,3
26.0,4,Kuiper-K3-552,28.9400,344.4470,630.0,2,6
26.0,4,Kuiper-K3-552,28.9400,344.4470,630.0,3,9
26.0,4,Kuiper-K3-552,28.9400,344.4470,630.0,4,108
26.0,4,Kuiper-K3-552,28.9400,344.4470,630.0,5,111
26.0,4,Kuiper-K3-552,28.9400,344.4470,630.0,6,114
26.0,4,Kuiper-K3-552,28.9400,344.4470,630.0,7,117
28.0,1,Starlink-1247,-16.6800,256.1660,550.0,0,13
28.0,1,Starlink-1247,-16.6800,256.1660,550.0,1,16
28.0,1,Starlink-1247,-16.6800,256.1660,550.0,2,19
28.0,1,Starlink-1247,-16.6800,256.1660,550.0,3,22
28.0,2,OneWeb-A4-12,300.0000,-83.2800,1200.0,0,49
28.0,2,OneWeb-A4-12,300.0000,-83.2800,1200.0,1,73
28.0,3,Telesat-LS7,133.1908,133.1908,1015.0,0,61
28.0,3,Telesat-LS7,133.1908,133.1908,1015.0,1,64
28.0,3,Telesat-LS7,133.1908,133.1908,1015.0,2,67
28.0,3,Telesat-LS7,133.1908,133.1908,1015.0,3,85
28.0,3,Telesat-LS7,133.1908,133.1908,1015.0,4,88
28.0,3,Telesat-LS7,133.1908,133.1908,1015.0,5,91
28.0,4,Kuiper-K3-552,13.7200,343.6860,630.0,0,1
28.0,4,Kuiper-K3-552,13.7200,343.6860,630.0,1,4
28.0,4,Kuiper-K3-552,13.7200,343.6860,630.0,2,7
28.0,4,Kuiper-K3-552,13.7200,343.6860,630.0,3,10
28.0,4,Kuiper-K3-552,13.7200,343.6860,630.0,4,109
28.0,4,Kuiper-K3-552,13.7200,343.6860,630.0,5,112
28.0,4,Kuiper-K3-552,13.7200,343.6860,630.0,6,115
28.0,4,Kuiper-K3-552,13.7200,343.6860,630.0,7,118
30.0,1,Starlink-1247,-1.5000,256.9250,550.0,0,14
30.0,1,Starlink-1247,-1.5000,256.9250,550.0,1,17
30.0,1,Starlink-1247,-1.5000,256.9250,550.0,2,20
30.0,1,Starlink-1247,-1.5000,256.9250,550.0,3,23
30.0,2,OneWeb-A4-12,300.0000,-69.0000,1200.0,0,49
30.0,2,OneWeb-A4-12,300.0000,-69.0000,1200.0,1,73
30.0,3,Telesat-LS7,143.5852,143.5852,1015.0,0,73
30.0,3,Telesat-LS7,143.5852,143.5852,1015.0,1,76
30.0,3,Telesat-LS7,143.5852,143.5852,1015.0,2,79
30.0,3,Telesat-LS7,143.5852,143.5852,1015.0,3,97
30.0,3,Telesat-LS7,143.5852,143.5852,1015.0,4,100
30.0,3,Telesat-LS7,143.5852,143.5852,1015.0,5,103
30.0,4,Kuiper-K3-552,-1.5000,342.9250,630.0,0,1
30.0,4,Kuiper-K3-552,-1.5000,342.9250,630.0,1,4
30.0,4,Kuiper-K3-552,-1.5000,342.9250,630.0,2,7
30.0,4,Kuiper-K3-552,-1.5000,342.9250,630.0,3,10
30.0,4,Kuiper-K3-552,-1.5000,342.9250,630.0,4,109
30.0,4,Kuiper-K3-552,-1.5000,342.9250,630.0,5,112
30.0,4,Kuiper-K3-552,-1.5000,342.9250,630.0,6,115
30.0,4,Kuiper-K3-552,-1.5000,342.9250,630.0,7,118
32.0,1,Starlink-1247,13.6800,257.6840,550.0,0,14
32.0,1,Starlink-1247,13.6800,257.6840,550.0,1,17
32.0,1,Starlink-1247,13.6800,257.6840,550.0,2,20
32.0,1,Starlink-1247,13.6800,257.6840,550.0,3,23
32.0,2,OneWeb-A4-12,300.0000,-54.7200,1200.0,0,50
32.0,2,OneWeb-A4-12,300.0000,-54.7200,1200.0,1,74
32.0,3,Telesat-LS7,153.9797,153.9797,1015.0,0,73
32.0,3,Telesat-LS7,153.9797,153.9797,1015.0,1,76
32.0,3,Telesat-LS7,153.9797,153.9797,1015.0,2,79
32.0,3,Telesat-LS7,153.9797,153.9797,1015.0,3,97
32.0,3,Telesat-LS7,153.9797,153.9797,1015.0,4,100
32.0,3,Telesat-LS7,153.9797,153.9797,1015.0,5,103
32.0,4,Kuiper-K3-552,-16.7200,342.1640,630.0,0,2
32.0,4,Kuiper-K3-552,-16.7200,342.1640,630.0,1,5
32.0,4,Kuiper-K3-552,-16.7200,342.1640,630.0,2,8
32.0,4,Kuiper-K3-552,-16.7200,342.1640,630.0,3,11
32.0,4,Kuiper-K3-552,-16.7200,342.1640,630.0,4,110
32.0,4,Kuiper-K3-552,-16.7200,342.1640,630.0,5,113
32.0,4,Kuiper-K3-552,-16.7200,342.1640,630.0,6,116
32.0,4,Kuiper-K3-552,-16.7200,342.1640,630.0,7,119
34.0,1,Starlink-1247,28.8600,258.4430,550.0,0,14
34.0,1,Starlink-1247,28.8600,258.4430,550.0,1,17
34.0,1,Starlink-1247,28.8600,258.4430,550.0,2,20
34.0,1,Starlink-1247,28.8600,258.4430,550.0,3,23
34.0,2,OneWeb-A4-12,300.0000,-40.4400,1200.0,0,50
34.0,2,OneWeb-A4-12,300.0000,-40.4400,1200.0,1,74
34.0,3,Telesat-LS7,164.3742,164.3742,1015.0,0,73
34.0,3,Telesat-LS7,164.3742,164.3742,1015.0,1,76
34.0,3,Telesat-LS7,164.3742,164.3742,1015.0,2,79
34.0,3,Telesat-LS7,164.3742,164.3742,1015.0,3,97
34.0,3,Telesat-LS7,164.3742,164.3742,1015.0,4,100
34.0,3,Telesat-LS7,164.3742,164.3742,1015.0,5,103
34.0,4,Kuiper-K3-552,-31.9400,341.4030,630.0,0,2
34.0,4,Kuiper-K3-552,-31.9400,341.4030,630.0,1,5
